Municipios;Sexo;Periodo;Total
29054 Fuengirola;Mujeres;2010;36.328
29054 Fuengirola;Mujeres;2009;36.143
29054 Fuengirola;Mujeres;2008;34.574
29054 Fuengirola;Mujeres;2007;32.852
29054 Fuengirola;Mujeres;2006;32.125
29054 Fuengirola;Mujeres;2005;31.761
29054 Fuengirola;Mujeres;2004;29.851
29054 Fuengirola;Mujeres;2003;28.904
29054 Fuengirola;Mujeres;2002;26.999
29054 Fuengirola;Mujeres;2001;25.553
29054 Fuengirola;Mujeres;2000;24.470
29054 Fuengirola;Mujeres;1999;23.630
29054 Fuengirola;Mujeres;1998;22.868
29054 Fuengirola;Mujeres;1997;""
29054 Fuengirola;Mujeres;1996;21.517
29055 Fuente de Piedra;Total;2022;2.787
29055 Fuente de Piedra;Total;2021;2.770
29055 Fuente de Piedra;Total;2020;2.662
29055 Fuente de Piedra;Total;2019;2.596
29055 Fuente de Piedra;Total;2018;2.554
29055 Fuente de Piedra;Total;2017;2.507
29055 Fuente de Piedra;Total;2016;2.525
29055 Fuente de Piedra;Total;2015;2.613
29055 Fuente de Piedra;Total;2014;2.612
29055 Fuente de Piedra;Total;2013;2.733
29055 Fuente de Piedra;Total;2012;2.758
29055 Fuente de Piedra;Total;2011;2.837
29055 Fuente de Piedra;Total;2010;2.795
29055 Fuente de Piedra;Total;2009;2.783
29055 Fuente de Piedra;Total;2008;2.582
29055 Fuente de Piedra;Total;2007;2.341
29055 Fuente de Piedra;Total;2006;2.209
29055 Fuente de Piedra;Total;2005;2.146
29055 Fuente de Piedra;Total;2004;2.067
29055 Fuente de Piedra;Total;2003;2.024
29055 Fuente de Piedra;Total;2002;2.034
29055 Fuente de Piedra;Total;2001;1.913
29055 Fuente de Piedra;Total;2000;1.913
29055 Fuente de Piedra;Total;1999;1.940
29055 Fuente de Piedra;Total;1998;2.065
29055 Fuente de Piedra;Total;1997;""
29055 Fuente de Piedra;Total;1996;2.059
29055 Fuente de Piedra;Hombres;2022;1.392
29055 Fuente de Piedra;Hombres;2021;1.389
29055 Fuente de Piedra;Hombres;2020;1.353
29055 Fuente de Piedra;Hombres;2019;1.330
29055 Fuente de Piedra;Hombres;2018;1.306
29055 Fuente de Piedra;Hombres;2017;1.289
29055 Fuente de Piedra;Hombres;2016;1.300
29055 Fuente de Piedra;Hombres;2015;1.345
29055 Fuente de Piedra;Hombres;2014;1.327
29055 Fuente de Piedra;Hombres;2013;1.379
29055 Fuente de Piedra;Hombres;2012;1.384
29055 Fuente de Piedra;Hombres;2011;1.431
29055 Fuente de Piedra;Hombres;2010;1.423
29055 Fuente de Piedra;Hombres;2009;1.418
29055 Fuente de Piedra;Hombres;2008;1.300
29055 Fuente de Piedra;Hombres;2007;1.170
29055 Fuente de Piedra;Hombres;2006;1.104
29055 Fuente de Piedra;Hombres;2005;1.061
29055 Fuente de Piedra;Hombres;2004;1.012
29055 Fuente de Piedra;Hombres;2003;985
29055 Fuente de Piedra;Hombres;2002;972
29055 Fuente de Piedra;Hombres;2001;912
29055 Fuente de Piedra;Hombres;2000;923
29055 Fuente de Piedra;Hombres;1999;935
29055 Fuente de Piedra;Hombres;1998;990
29055 Fuente de Piedra;Hombres;1997;""
29055 Fuente de Piedra;Hombres;1996;1.008
29055 Fuente de Piedra;Mujeres;2022;1.395
29055 Fuente de Piedra;Mujeres;2021;1.381
29055 Fuente de Piedra;Mujeres;2020;1.309
29055 Fuente de Piedra;Mujeres;2019;1.266
29055 Fuente de Piedra;Mujeres;2018;1.248
29055 Fuente de Piedra;Mujeres;2017;1.218
29055 Fuente de Piedra;Mujeres;2016;1.225
29055 Fuente de Piedra;Mujeres;2015;1.268
29055 Fuente de Piedra;Mujeres;2014;1.285
29055 Fuente de Piedra;Mujeres;2013;1.354
29055 Fuente de Piedra;Mujeres;2012;1.374
29055 Fuente de Piedra;Mujeres;2011;1.406
29055 Fuente de Piedra;Mujeres;2010;1.372
29055 Fuente de Piedra;Mujeres;2009;1.365
29055 Fuente de Piedra;Mujeres;2008;1.282
29055 Fuente de Piedra;Mujeres;2007;1.171
29055 Fuente de Piedra;Mujeres;2006;1.105
29055 Fuente de Piedra;Mujeres;2005;1.085
29055 Fuente de Piedra;Mujeres;2004;1.055
29055 Fuente de Piedra;Mujeres;2003;1.039
29055 Fuente de Piedra;Mujeres;2002;1.062
29055 Fuente de Piedra;Mujeres;2001;1.001
29055 Fuente de Piedra;Mujeres;2000;990
29055 Fuente de Piedra;Mujeres;1999;1.005
29055 Fuente de Piedra;Mujeres;1998;1.075
29055 Fuente de Piedra;Mujeres;1997;""
29055 Fuente de Piedra;Mujeres;1996;1.051
29056 Gaucín;Total;2022;1.608
29056 Gaucín;Total;2021;1.595
29056 Gaucín;Total;2020;1.589
29056 Gaucín;Total;2019;1.576
29056 Gaucín;Total;2018;1.573
29056 Gaucín;Total;2017;1.588
29056 Gaucín;Total;2016;1.620
29056 Gaucín;Total;2015;1.670
29056 Gaucín;Total;2014;1.671
29056 Gaucín;Total;2013;1.647
29056 Gaucín;Total;2012;1.727
29056 Gaucín;Total;2011;1.776
29056 Gaucín;Total;2010;1.845
29056 Gaucín;Total;2009;1.929
29056 Gaucín;Total;2008;1.983
29056 Gaucín;Total;2007;1.946
29056 Gaucín;Total;2006;1.878
29056 Gaucín;Total;2005;1.842
29056 Gaucín;Total;2004;1.818
29056 Gaucín;Total;2003;1.793
29056 Gaucín;Total;2002;1.719
29056 Gaucín;Total;2001;1.732
29056 Gaucín;Total;2000;1.705
29056 Gaucín;Total;1999;1.688
29056 Gaucín;Total;1998;1.677
29056 Gaucín;Total;1997;""
29056 Gaucín;Total;1996;1.660
29056 Gaucín;Hombres;2022;825
29056 Gaucín;Hombres;2021;826
29056 Gaucín;Hombres;2020;830
29056 Gaucín;Hombres;2019;820
29056 Gaucín;Hombres;2018;827
29056 Gaucín;Hombres;2017;830
29056 Gaucín;Hombres;2016;847
29056 Gaucín;Hombres;2015;884
29056 Gaucín;Hombres;2014;881
29056 Gaucín;Hombres;2013;862
29056 Gaucín;Hombres;2012;894
29056 Gaucín;Hombres;2011;917
29056 Gaucín;Hombres;2010;962
29056 Gaucín;Hombres;2009;1.007
29056 Gaucín;Hombres;2008;1.047
29056 Gaucín;Hombres;2007;1.032
29056 Gaucín;Hombres;2006;980
29056 Gaucín;Hombres;2005;965
29056 Gaucín;Hombres;2004;952
29056 Gaucín;Hombres;2003;936
29056 Gaucín;Hombres;2002;883
29056 Gaucín;Hombres;2001;897
29056 Gaucín;Hombres;2000;888
29056 Gaucín;Hombres;1999;869
29056 Gaucín;Hombres;1998;866
29056 Gaucín;Hombres;1997;""
29056 Gaucín;Hombres;1996;857
29056 Gaucín;Mujeres;2022;783
29056 Gaucín;Mujeres;2021;769
29056 Gaucín;Mujeres;2020;759
29056 Gaucín;Mujeres;2019;756
29056 Gaucín;Mujeres;2018;746
29056 Gaucín;Mujeres;2017;758
29056 Gaucín;Mujeres;2016;773
29056 Gaucín;Mujeres;2015;786
29056 Gaucín;Mujeres;2014;790
29056 Gaucín;Mujeres;2013;785
29056 Gaucín;Mujeres;2012;833
29056 Gaucín;Mujeres;2011;859
29056 Gaucín;Mujeres;2010;883
29056 Gaucín;Mujeres;2009;922
29056 Gaucín;Mujeres;2008;936
29056 Gaucín;Mujeres;2007;914
29056 Gaucín;Mujeres;2006;898
29056 Gaucín;Mujeres;2005;877
29056 Gaucín;Mujeres;2004;866
29056 Gaucín;Mujeres;2003;857
29056 Gaucín;Mujeres;2002;836
29056 Gaucín;Mujeres;2001;835
29056 Gaucín;Mujeres;2000;817
29056 Gaucín;Mujeres;1999;819
29056 Gaucín;Mujeres;1998;811
29056 Gaucín;Mujeres;1997;""
29056 Gaucín;Mujeres;1996;803
29057 Genalguacil;Total;2022;393
29057 Genalguacil;Total;2021;391
29057 Genalguacil;Total;2020;393
29057 Genalguacil;Total;2019;410
29057 Genalguacil;Total;2018;393
29057 Genalguacil;Total;2017;405
29057 Genalguacil;Total;2016;424
29057 Genalguacil;Total;2015;456
29057 Genalguacil;Total;2014;437
29057 Genalguacil;Total;2013;499
29057 Genalguacil;Total;2012;522
29057 Genalguacil;Total;2011;544
29057 Genalguacil;Total;2010;491
29057 Genalguacil;Total;2009;501
29057 Genalguacil;Total;2008;526
29057 Genalguacil;Total;2007;537
29057 Genalguacil;Total;2006;502
29057 Genalguacil;Total;2005;519
29057 Genalguacil;Total;2004;543
29057 Genalguacil;Total;2003;528
29057 Genalguacil;Total;2002;538
29057 Genalguacil;Total;2001;556
29057 Genalguacil;Total;2000;575
29057 Genalguacil;Total;1999;571
29057 Genalguacil;Total;1998;583
29057 Genalguacil;Total;1997;""
29057 Genalguacil;Total;1996;624
29057 Genalguacil;Hombres;2022;196
29057 Genalguacil;Hombres;2021;196
29057 Genalguacil;Hombres;2020;196
29057 Genalguacil;Hombres;2019;205
29057 Genalguacil;Hombres;2018;199
29057 Genalguacil;Hombres;2017;209
29057 Genalguacil;Hombres;2016;219
29057 Genalguacil;Hombres;2015;233
29057 Genalguacil;Hombres;2014;220
29057 Genalguacil;Hombres;2013;259
29057 Genalguacil;Hombres;2012;266
29057 Genalguacil;Hombres;2011;282
29057 Genalguacil;Hombres;2010;259
29057 Genalguacil;Hombres;2009;260
29057 Genalguacil;Hombres;2008;275
29057 Genalguacil;Hombres;2007;278
29057 Genalguacil;Hombres;2006;258
29057 Genalguacil;Hombres;2005;266
29057 Genalguacil;Hombres;2004;282
29057 Genalguacil;Hombres;2003;279
29057 Genalguacil;Hombres;2002;278
29057 Genalguacil;Hombres;2001;287
29057 Genalguacil;Hombres;2000;297
29057 Genalguacil;Hombres;1999;300
29057 Genalguacil;Hombres;1998;299
29057 Genalguacil;Hombres;1997;""
29057 Genalguacil;Hombres;1996;322
29057 Genalguacil;Mujeres;2022;197
29057 Genalguacil;Mujeres;2021;195
29057 Genalguacil;Mujeres;2020;197
29057 Genalguacil;Mujeres;2019;205
29057 Genalguacil;Mujeres;2018;194
29057 Genalguacil;Mujeres;2017;196
29057 Genalguacil;Mujeres;2016;205
29057 Genalguacil;Mujeres;2015;223
29057 Genalguacil;Mujeres;2014;217
29057 Genalguacil;Mujeres;2013;240
29057 Genalguacil;Mujeres;2012;256
29057 Genalguacil;Mujeres;2011;262
29057 Genalguacil;Mujeres;2010;232
29057 Genalguacil;Mujeres;2009;241
29057 Genalguacil;Mujeres;2008;251
29057 Genalguacil;Mujeres;2007;259
29057 Genalguacil;Mujeres;2006;244
29057 Genalguacil;Mujeres;2005;253
29057 Genalguacil;Mujeres;2004;261
29057 Genalguacil;Mujeres;2003;249
29057 Genalguacil;Mujeres;2002;260
29057 Genalguacil;Mujeres;2001;269
29057 Genalguacil;Mujeres;2000;278
29057 Genalguacil;Mujeres;1999;271
29057 Genalguacil;Mujeres;1998;284
29057 Genalguacil;Mujeres;1997;""
29057 Genalguacil;Mujeres;1996;302
29058 Guaro;Total;2022;2.302
29058 Guaro;Total;2021;2.326
29058 Guaro;Total;2020;2.280
29058 Guaro;Total;2019;2.260
29058 Guaro;Total;2018;2.182
29058 Guaro;Total;2017;2.087
29058 Guaro;Total;2016;2.047
29058 Guaro;Total;2015;2.060
29058 Guaro;Total;2014;2.143
29058 Guaro;Total;2013;2.284
29058 Guaro;Total;2012;2.289
29058 Guaro;Total;2011;2.310
29058 Guaro;Total;2010;2.285
29058 Guaro;Total;2009;2.272
29058 Guaro;Total;2008;2.230
29058 Guaro;Total;2007;2.273
29058 Guaro;Total;2006;2.228
29058 Guaro;Total;2005;2.096
29058 Guaro;Total;2004;2.046
29058 Guaro;Total;2003;2.013
29058 Guaro;Total;2002;2.052
29058 Guaro;Total;2001;1.880
29058 Guaro;Total;2000;1.877
29058 Guaro;Total;1999;1.901
29058 Guaro;Total;1998;2.020
29058 Guaro;Total;1997;""
29058 Guaro;Total;1996;2.011
29058 Guaro;Hombres;2022;1.167
29058 Guaro;Hombres;2021;1.191
29058 Guaro;Hombres;2020;1.156
29058 Guaro;Hombres;2019;1.137
29058 Guaro;Hombres;2018;1.090
29058 Guaro;Hombres;2017;1.057
29058 Guaro;Hombres;2016;1.041
29058 Guaro;Hombres;2015;1.044
29058 Guaro;Hombres;2014;1.076
29058 Guaro;Hombres;2013;1.149
29058 Guaro;Hombres;2012;1.142
29058 Guaro;Hombres;2011;1.151
29058 Guaro;Hombres;2010;1.145
29058 Guaro;Hombres;2009;1.134
29058 Guaro;Hombres;2008;1.114
29058 Guaro;Hombres;2007;1.137
29058 Guaro;Hombres;2006;1.112
29058 Guaro;Hombres;2005;1.066
29058 Guaro;Hombres;2004;1.039
29058 Guaro;Hombres;2003;1.024
29058 Guaro;Hombres;2002;1.055
29058 Guaro;Hombres;2001;956
29058 Guaro;Hombres;2000;948
29058 Guaro;Hombres;1999;960
29058 Guaro;Hombres;1998;1.016
29058 Guaro;Hombres;1997;""
29058 Guaro;Hombres;1996;1.019
29058 Guaro;Mujeres;2022;1.135
29058 Guaro;Mujeres;2021;1.135
29058 Guaro;Mujeres;2020;1.124
29058 Guaro;Mujeres;2019;1.123
29058 Guaro;Mujeres;2018;1.092
29058 Guaro;Mujeres;2017;1.030
29058 Guaro;Mujeres;2016;1.006
29058 Guaro;Mujeres;2015;1.016
29058 Guaro;Mujeres;2014;1.067
29058 Guaro;Mujeres;2013;1.135
29058 Guaro;Mujeres;2012;1.147
29058 Guaro;Mujeres;2011;1.159
29058 Guaro;Mujeres;2010;1.140
29058 Guaro;Mujeres;2009;1.138
29058 Guaro;Mujeres;2008;1.116
29058 Guaro;Mujeres;2007;1.136
29058 Guaro;Mujeres;2006;1.116
29058 Guaro;Mujeres;2005;1.030
29058 Guaro;Mujeres;2004;1.007
29058 Guaro;Mujeres;2003;989
29058 Guaro;Mujeres;2002;997
29058 Guaro;Mujeres;2001;924
29058 Guaro;Mujeres;2000;929
29058 Guaro;Mujeres;1999;941
29058 Guaro;Mujeres;1998;1.004
29058 Guaro;Mujeres;1997;""
29058 Guaro;Mujeres;1996;992
29059 Humilladero;Total;2022;3.282
29059 Humilladero;Total;2021;3.293
29059 Humilladero;Total;2020;3.297
29059 Humilladero;Total;2019;3.286
29059 Humilladero;Total;2018;3.310
29059 Humilladero;Total;2017;3.292
29059 Humilladero;Total;2016;3.311
29059 Humilladero;Total;2015;3.364
29059 Humilladero;Total;2014;3.377
29059 Humilladero;Total;2013;3.430
29059 Humilladero;Total;2012;3.383
29059 Humilladero;Total;2011;3.358
29059 Humilladero;Total;2010;3.324
29059 Humilladero;Total;2009;3.291
29059 Humilladero;Total;2008;3.215
29059 Humilladero;Total;2007;3.104
29059 Humilladero;Total;2006;3.016
29059 Humilladero;Total;2005;2.929
29059 Humilladero;Total;2004;2.797
29059 Humilladero;Total;2003;2.745
29059 Humilladero;Total;2002;2.728
29059 Humilladero;Total;2001;2.683
29059 Humilladero;Total;2000;2.469
29059 Humilladero;Total;1999;2.513
29059 Humilladero;Total;1998;2.564
29059 Humilladero;Total;1997;""
29059 Humilladero;Total;1996;2.514
29059 Humilladero;Hombres;2022;1.629
29059 Humilladero;Hombres;2021;1.640
29059 Humilladero;Hombres;2020;1.647
29059 Humilladero;Hombres;2019;1.630
29059 Humilladero;Hombres;2018;1.647
29059 Humilladero;Hombres;2017;1.649
29059 Humilladero;Hombres;2016;1.658
29059 Humilladero;Hombres;2015;1.697
29059 Humilladero;Hombres;2014;1.702
29059 Humilladero;Hombres;2013;1.724
29059 Humilladero;Hombres;2012;1.696
29059 Humilladero;Hombres;2011;1.677
29059 Humilladero;Hombres;2010;1.647
29059 Humilladero;Hombres;2009;1.631
29059 Humilladero;Hombres;2008;1.604
29059 Humilladero;Hombres;2007;1.546
29059 Humilladero;Hombres;2006;1.512
29059 Humilladero;Hombres;2005;1.470
29059 Humilladero;Hombres;2004;1.399
29059 Humilladero;Hombres;2003;1.388
29059 Humilladero;Hombres;2002;1.387
29059 Humilladero;Hombres;2001;1.366
29059 Humilladero;Hombres;2000;1.253
29059 Humilladero;Hombres;1999;1.276
29059 Humilladero;Hombres;1998;1.302
29059 Humilladero;Hombres;1997;""
29059 Humilladero;Hombres;1996;1.273
29059 Humilladero;Mujeres;2022;1.653
29059 Humilladero;Mujeres;2021;1.653
29059 Humilladero;Mujeres;2020;1.650
29059 Humilladero;Mujeres;2019;1.656
29059 Humilladero;Mujeres;2018;1.663
29059 Humilladero;Mujeres;2017;1.643
29059 Humilladero;Mujeres;2016;1.653
29059 Humilladero;Mujeres;2015;1.667
29059 Humilladero;Mujeres;2014;1.675
29059 Humilladero;Mujeres;2013;1.706
29059 Humilladero;Mujeres;2012;1.687
29059 Humilladero;Mujeres;2011;1.681
29059 Humilladero;Mujeres;2010;1.677
29059 Humilladero;Mujeres;2009;1.660
29059 Humilladero;Mujeres;2008;1.611
29059 Humilladero;Mujeres;2007;1.558
29059 Humilladero;Mujeres;2006;1.504
29059 Humilladero;Mujeres;2005;1.459
29059 Humilladero;Mujeres;2004;1.398
29059 Humilladero;Mujeres;2003;1.357
29059 Humilladero;Mujeres;2002;1.341
29059 Humilladero;Mujeres;2001;1.317
29059 Humilladero;Mujeres;2000;1.216
29059 Humilladero;Mujeres;1999;1.237
29059 Humilladero;Mujeres;1998;1.262
29059 Humilladero;Mujeres;1997;""
29059 Humilladero;Mujeres;1996;1.241
29060 Igualeja;Total;2022;729
29060 Igualeja;Total;2021;740
29060 Igualeja;Total;2020;752
29060 Igualeja;Total;2019;763
29060 Igualeja;Total;2018;762
29060 Igualeja;Total;2017;778
29060 Igualeja;Total;2016;793
29060 Igualeja;Total;2015;816
29060 Igualeja;Total;2014;811
29060 Igualeja;Total;2013;823
29060 Igualeja;Total;2012;871
29060 Igualeja;Total;2011;934
29060 Igualeja;Total;2010;908
29060 Igualeja;Total;2009;958
29060 Igualeja;Total;2008;991
29060 Igualeja;Total;2007;1.012
29060 Igualeja;Total;2006;948
29060 Igualeja;Total;2005;977
29060 Igualeja;Total;2004;1.011
29060 Igualeja;Total;2003;967
29060 Igualeja;Total;2002;888
29060 Igualeja;Total;2001;902
29060 Igualeja;Total;2000;922
29060 Igualeja;Total;1999;912
29060 Igualeja;Total;1998;930
29060 Igualeja;Total;1997;""
29060 Igualeja;Total;1996;969
29060 Igualeja;Hombres;2022;366
29060 Igualeja;Hombres;2021;371
29060 Igualeja;Hombres;2020;378
29060 Igualeja;Hombres;2019;381
29060 Igualeja;Hombres;2018;381
29060 Igualeja;Hombres;2017;393
29060 Igualeja;Hombres;2016;407
29060 Igualeja;Hombres;2015;415
29060 Igualeja;Hombres;2014;411
29060 Igualeja;Hombres;2013;419
29060 Igualeja;Hombres;2012;439
29060 Igualeja;Hombres;2011;456
29060 Igualeja;Hombres;2010;448
29060 Igualeja;Hombres;2009;474
29060 Igualeja;Hombres;2008;490
29060 Igualeja;Hombres;2007;497
29060 Igualeja;Hombres;2006;472
29060 Igualeja;Hombres;2005;486
29060 Igualeja;Hombres;2004;514
29060 Igualeja;Hombres;2003;494
29060 Igualeja;Hombres;2002;446
29060 Igualeja;Hombres;2001;456
29060 Igualeja;Hombres;2000;462
29060 Igualeja;Hombres;1999;452
29060 Igualeja;Hombres;1998;461
29060 Igualeja;Hombres;1997;""
29060 Igualeja;Hombres;1996;483
29060 Igualeja;Mujeres;2022;363
29060 Igualeja;Mujeres;2021;369
29060 Igualeja;Mujeres;2020;374
29060 Igualeja;Mujeres;2019;382
29060 Igualeja;Mujeres;2018;381
29060 Igualeja;Mujeres;2017;385
29060 Igualeja;Mujeres;2016;386
29060 Igualeja;Mujeres;2015;401
29060 Igualeja;Mujeres;2014;400
29060 Igualeja;Mujeres;2013;404
29060 Igualeja;Mujeres;2012;432
29060 Igualeja;Mujeres;2011;478
29060 Igualeja;Mujeres;2010;460
29060 Igualeja;Mujeres;2009;484
29060 Igualeja;Mujeres;2008;501
29060 Igualeja;Mujeres;2007;515
29060 Igualeja;Mujeres;2006;476
29060 Igualeja;Mujeres;2005;491
29060 Igualeja;Mujeres;2004;497
29060 Igualeja;Mujeres;2003;473
29060 Igualeja;Mujeres;2002;442
29060 Igualeja;Mujeres;2001;446
29060 Igualeja;Mujeres;2000;460
29060 Igualeja;Mujeres;1999;460
29060 Igualeja;Mujeres;1998;469
29060 Igualeja;Mujeres;1997;""
29060 Igualeja;Mujeres;1996;486
29061 Istán;Total;2022;1.587
29061 Istán;Total;2021;1.520
29061 Istán;Total;2020;1.494
29061 Istán;Total;2019;1.469
29061 Istán;Total;2018;1.458
29061 Istán;Total;2017;1.432
29061 Istán;Total;2016;1.399
29061 Istán;Total;2015;1.388
29061 Istán;Total;2014;1.404
29061 Istán;Total;2013;1.398
29061 Istán;Total;2012;1.533
29061 Istán;Total;2011;1.520
29061 Istán;Total;2010;1.486
29061 Istán;Total;2009;1.496
29061 Istán;Total;2008;1.386
29061 Istán;Total;2007;1.437
29061 Istán;Total;2006;1.432
29061 Istán;Total;2005;1.422
29061 Istán;Total;2004;1.417
29061 Istán;Total;2003;1.362
29061 Istán;Total;2002;1.314
29061 Istán;Total;2001;1.322
29061 Istán;Total;2000;1.348
29061 Istán;Total;1999;1.322
29061 Istán;Total;1998;1.303
29061 Istán;Total;1997;""
29061 Istán;Total;1996;1.320
29061 Istán;Hombres;2022;789
29061 Istán;Hombres;2021;758
29061 Istán;Hombres;2020;743
29061 Istán;Hombres;2019;732
29061 Istán;Hombres;2018;729
29061 Istán;Hombres;2017;721
29061 Istán;Hombres;2016;705
29061 Istán;Hombres;2015;696
29061 Istán;Hombres;2014;712
29061 Istán;Hombres;2013;715
29061 Istán;Hombres;2012;791
29061 Istán;Hombres;2011;793
29061 Istán;Hombres;2010;767
29061 Istán;Hombres;2009;767
29061 Istán;Hombres;2008;707
29061 Istán;Hombres;2007;731
29061 Istán;Hombres;2006;724
29061 Istán;Hombres;2005;717
29061 Istán;Hombres;2004;717
29061 Istán;Hombres;2003;690
29061 Istán;Hombres;2002;657
29061 Istán;Hombres;2001;666
29061 Istán;Hombres;2000;674
29061 Istán;Hombres;1999;659
29061 Istán;Hombres;1998;649
29061 Istán;Hombres;1997;""
29061 Istán;Hombres;1996;660
29061 Istán;Mujeres;2022;798
29061 Istán;Mujeres;2021;762
29061 Istán;Mujeres;2020;751
29061 Istán;Mujeres;2019;737
29061 Istán;Mujeres;2018;729
29061 Istán;Mujeres;2017;711
29061 Istán;Mujeres;2016;694
29061 Istán;Mujeres;2015;692
29061 Istán;Mujeres;2014;692
29061 Istán;Mujeres;2013;683
29061 Istán;Mujeres;2012;742
29061 Istán;Mujeres;2011;727
29061 Istán;Mujeres;2010;719
29061 Istán;Mujeres;2009;729
29061 Istán;Mujeres;2008;679
29061 Istán;Mujeres;2007;706
29061 Istán;Mujeres;2006;708
29061 Istán;Mujeres;2005;705
29061 Istán;Mujeres;2004;700
29061 Istán;Mujeres;2003;672
29061 Istán;Mujeres;2002;657
29061 Istán;Mujeres;2001;656
29061 Istán;Mujeres;2000;674
29061 Istán;Mujeres;1999;663
29061 Istán;Mujeres;1998;654
29061 Istán;Mujeres;1997;""
29061 Istán;Mujeres;1996;660
29062 Iznate;Total;2022;899
29062 Iznate;Total;2021;912
29062 Iznate;Total;2020;907
29062 Iznate;Total;2019;868
29062 Iznate;Total;2018;863
29062 Iznate;Total;2017;856
29062 Iznate;Total;2016;874
29062 Iznate;Total;2015;899
29062 Iznate;Total;2014;906
29062 Iznate;Total;2013;943
29062 Iznate;Total;2012;951
29062 Iznate;Total;2011;949
29062 Iznate;Total;2010;923
29062 Iznate;Total;2009;927
29062 Iznate;Total;2008;918
29062 Iznate;Total;2007;889
29062 Iznate;Total;2006;859
29062 Iznate;Total;2005;855
29062 Iznate;Total;2004;816
29062 Iznate;Total;2003;805
29062 Iznate;Total;2002;781
29062 Iznate;Total;2001;766
29062 Iznate;Total;2000;757
29062 Iznate;Total;1999;751
29062 Iznate;Total;1998;758
29062 Iznate;Total;1997;""
29062 Iznate;Total;1996;754
29062 Iznate;Hombres;2022;472
